rang;disziplin;punkte;anzahl_turniere;vorname;name;nation;bec_player_id
1146;XD;262;1;Elen;HANZELKOVÁ;CZE;43358
1147;XD;262;1;Finn;PETRASCHEK;AUT;38113
1148;XD;262;1;Aleksander;CHILINSKI;POL;1301
1149;XD;262;1;Yana;SVYSHCH;UKR;1192
1150;XD;262;1;Maksym;URBANSKYI;UKR;1183
1151;XD;262;1;Daria;POPOVA;UKR;1217
1152;XD;262;1;Ihor;OZANIAN;UKR;1232
1153;XD;262;1;Szymon;ZASADA;POL;1169
1154;XD;262;1;Manuel;VERONESE;ITA;7168
1155;XD;262;1;Julia;SUI;GER;43254
1156;XD;262;1;Zize;MIAO;GER;30331
1157;XD;262;1;Francesco;DE STEFANI;ITA;2252
1158;XD;262;1;Eva Maria;ZANGERLE;ITA;30914
1159;XD;262;1;Ann-Kathrin;VAN ROODE;GER;5396
1160;XD;262;1;Julia;BINDER;GER;5953
1161;XD;262;1;Julian;MIKITISIN;GER;5950
1162;XD;262;1;Jan;BUDKA;POL;1304
1163;XD;262;1;Duncan;POL;NED;42070
1164;XD;262;1;Clara;MARCUS;GER;43367
1165;XD;262;1;Yoshio;SAOTOME;GER;43451
1166;XD;262;1;Suluo;LI;GER;30381
1167;XD;262;1;Lukas;HIRSCH;GER;43463
1168;XD;262;1;Aleksandra;LOCHOWICZ;POL;42619
1169;XD;262;1;Bartosz;RACHWALSKI;POL;1212
1170;XD;262;1;Marta;CZAJKA;POL;1300
1171;XD;262;1;Jakub;KARBOWNICZEK;POL;1268
1172;XD;262;1;Antoni;POHL;POL;42653
1173;XD;262;1;Anna;WONG;GER;43462
1174;XD;262;1;Tianhong Felix;HUANG;GER;40605
1175;XD;262;1;Lena;HECKEN;GER;43497
1176;XD;262;1;Lea Alexa;MÖLLER;GER;43495
1177;XD;262;1;Gauri;PRASHANTH;GER;38662
1178;XD;262;1;Radoslaw;REBAK;POL;5448
1179;XD;262;1;Nina;RADOVÁ;CZE;30121
1180;XD;262;1;Martin;ŠTIKA;CZE;42861
1181;XD;262;1;Katharina;ERTL;AUT;5928
1182;XD;262;1;Dorota;KASTNEROVÁ;CZE;42866
1183;XD;262;1;Omar;MEHDI;AZE;30684
1184;XD;262;1;Marko;PETKOVIC;SRB;1894
1185;XD;262;1;Alexia;CHIRILA;ROU;5938
1186;XD;262;1;Norbert;KINCSES;HUN;1925
1187;XD;262;1;Sara;BORDEIANU;ROU;1967
1188;XD;262;1;Marek;ZAŇKA;CZE;42818
1189;XD;262;1;David;REICHMAN;CZE;42860
1190;XD;262;1;Anja;KRAUSE;GER;12708
1191;XD;262;1;Bettina;RALL;GER;5775
1192;XD;262;1;Arne;KURNATOWSKI;GER;2333
1193;XD;262;1;Aurore;GAILLARD;SUI;7162
1194;XD;262;1;Djina;CELAR;SRB;38768
1195;XD;262;1;Kubra;YILMAZ;TUR;38769
1196;XD;262;1;Huseyin Utku;OZDEMIR;TUR;7036
1197;XD;262;1;Taute;BALTAKYTE;LTU;38657
1198;XD;262;1;Vincas VėJas;RUTKAUSKAS;LTU;42605
1199;XD;262;1;Aleksandra;DURAS;POL;42456
1200;XD;262;1;Anastasiia;SVACHII;UKR;42572
1201;XD;262;1;Danylo;ZAMRIY;UKR;42571
1202;XD;262;1;Nathan;LEFAUX;FRA;39611
1203;XD;262;1;Diego;ARENAS;ESP;2270
1204;XD;262;1;Zsofia;HORNUNG;HUN;1936
1205;XD;262;1;Levente;SZORFI;HUN;1853
1206;XD;262;1;Rok;STRELEC;SLO;1859
1207;XD;262;1;Eliza;DUTU;ROU;43617
1208;XD;262;1;Yaghmur;GULIYEVA;AZE;30540
1209;XD;262;1;Luca;OTTUCSAK;HUN;42481
1210;XD;262;1;Mark;FORGACS;HUN;42417
1211;XD;262;1;Bence;VARACZKI;HUN;42479
1212;XD;262;1;Julia;MROZEK;POL;1235
1213;XD;262;1;Barnabas Zalan;TOTH;HUN;1851
1214;XD;262;1;Hayley;LIOW;ENG;39869
1215;XD;262;1;Eden;GOUGH;ENG;39743
1216;XD;262;1;Iva;MIRKO;CRO;5576
1217;XD;262;1;Istilyan;BORISOV;BUL;38462
1218;XD;262;1;Bianca;ONICA;ROU;38770
1219;XD;262;1;Mihai Claudiu;RAILEANU;ROU;38519
1220;XD;262;1;Michal;SYKORA;SVK;40153
1221;XD;262;1;Patrik;STUSKA;SVK;40223
1222;XD;262;1;Sara;ALFAYA;ESP;42275
1223;XD;262;1;Joaquin;HUERTAS;ESP;2230
1224;XD;262;1;Lorena;PIEDRA;ESP;42253
1225;XD;262;1;Antonio Jesus;GRANADOS;ESP;42251
1226;XD;262;1;Paulina;CARTHERY;FRA;2155
1227;XD;262;1;Louniss;ALHALLI;FRA;2169
1228;XD;262;1;Katelyn;HOORELBEKE;BEL;2128
1229;XD;262;1;Leonie;GUINCHARD;FRA;2130
1230;XD;262;1;Tom;DA SILVA;FRA;2149
1231;XD;262;1;Nina;HROBAROVA;SVK;40189
1232;XD;262;1;Sennova;LINDLAND;NOR;40405
1233;XD;262;1;William;R BARØ;NOR;5646
1234;XD;262;1;Diya Mary;CHERIAN;DEN;5755
1235;XD;262;1;Maximilian ØRding;KAUFFMANN;DEN;1726
1236;XD;262;1;Anton Bruntse;AHLER;DEN;40351
1237;XD;262;1;Emma Dunfeldt;HECKMANN;DEN;39770
1238;XD;262;1;Bertram Aavang;ARVIDSON;DEN;40468
1239;XD;262;1;Maiken;KOUSTED;DEN;39774
1240;XD;262;1;Shuo;WANG;HUN;1839
1241;XD;262;1;Mudra;MAYEKAR;ENG;38116
1242;XD;262;1;Lubin;RACINNE;FRA;39604
1243;XD;262;1;Amy;ROSENTHAL;GER;5774
1244;XD;262;1;Luca Giuliano;CASSATARO;GER;5433
1245;XD;262;1;Yi Lin;GOH;ENG;30150
1246;XD;262;1;Tristan;PETRIAT;FRA;5649
1247;XD;262;1;Nanda;MENON;NED;40213
1248;XD;262;1;Marco;GARCIA;ESP;40417
1249;XD;262;1;Varshini;MANIKANDAN;NOR;40403
1250;XD;262;1;Albert;AASHEIM-ENGEN;NOR;5688
1251;XD;262;1;Gabriel;QUITÉRIO;POR;1879
1252;XD;262;1;Leonie;ZUMSTEIN;SUI;40289
1253;XD;262;1;Michelle;MONOSOV;GER;39956
1254;XD;262;1;Ester;INIESTA;ESP;2229
1255;XD;262;1;Milica;TOMIC;SRB;44707
1256;XD;262;1;Filip;STOJADINOVIC;SRB;44708
